-88.38974,-543.78314,2615.9426
-91.93424,-545.34595,2611.1843
-94.10949,-545.87415,2606.6614
-99.46635,-547.2746,2590.847
-103.892746,-566.44183,2575.3022
-102.20682,-563.2627,2586.1309
-102.884674,-563.2631,2589.4946
-106.147995,-570.35614,2590.5435
-103.61632,-586.5723,2620.7966
-130.30954,-573.8943,2612.5227
-136.23012,-568.34106,2571.8982
-145.10248,-577.12897,2556.045
-155.8085,-576.73004,2543.6562
-164.55315,-577.31714,2533.9553
-192.94972,-592.8887,2502.7244
-197.99165,-592.2382,2508.9663
-198.5442,-587.56287,2501.304
-199.09381,-587.69464,2498.8171
-201.67978,-581.5897,2495.1458
-213.30727,-605.6309,2491.2283
-212.20729,-600.3363,2490.958
-221.3934,-613.14075,2482.512
-217.79002,-600.9881,2485.363
-239.63635,-579.71814,2487.1836
-252.10648,-569.2985,2482.1846
-260.7422,-562.0282,2464.9731
-258.65857,-562.45764,2467.1658
-258.2843,-566.0857,2471.373
-259.1285,-560.3413,2467.6475
-260.07547,-561.46655,2470.1138
-260.62323,-563.7767,2472.3645
-260.47336,-563.5277,2470.4626
-261.01248,-567.26135,2466.291
-259.63354,-564.1416,2470.034
-256.5667,-569.19226,2469.106
-254.52,-574.43945,2464.8538
-249.01016,-577.10425,2460.8938
-240.393,-579.9464,2450.0586
-234.28511,-580.88904,2445.0825
-216.04831,-579.94434,2443.9038
-211.66626,-581.2986,2436.5217
-203.81488,-585.02515,2428.459
-200.45604,-586.1423,2417.929
-198.58041,-591.1996,2412.195
-196.06514,-591.23254,2413.283
-197.92459,-593.088,2415.8728
-195.80493,-591.95984,2414.3398
-193.84892,-593.0265,2411.6194
-192.36635,-595.56396,2413.6448
-190.7472,-595.8818,2414.0344
-189.11826,-595.4321,2413.6338
-186.91882,-592.1379,2412.3992
-185.70705,-591.8104,2411.6704
-197.95914,-583.7053,2419.661
-192.55724,-584.3226,2415.795
-190.8716,-585.32574,2414.0051
-195.77861,-586.15796,2420.2532
-199.90875,-585.0296,2421.1794
-196.03334,-575.91296,2425.1433
-199.14737,-573.2467,2431.7998
-203.77492,-574.67535,2432.1855
-208.85786,-579.76337,2444.0667
-216.11542,-576.6465,2457.205
-223.07257,-569.65784,2464.2341
-224.97417,-566.3841,2458.621
-223.44087,-573.0272,2454.4844
-241.81409,-589.9711,2463.5093
-244.49144,-596.5736,2482.8945
-243.12065,-599.18304,2498.5046
-238.93526,-592.64484,2486.9653
-237.0945,-583.54846,2495.2048
-236.14146,-587.25085,2489.6824
-232.35934,-583.562,2492.3418
-232.76634,-596.2107,2500.3418
-221.25418,-606.07513,2502.0127
-209.69974,-606.6398,2510.7556
-209.17744,-604.9176,2509.506
-201.72112,-608.5306,2511.0425
-195.02325,-610.41565,2506.293
-189.35353,-611.9691,2511.3147
-163.22537,-596.3449,2520.39
-147.27895,-592.80817,2534.7017
-134.10948,-592.1278,2550.7073
-130.83763,-591.9945,2560.6362
-127.06888,-602.21063,2565.494
-124.882454,-588.913,2566.6838
-122.35278,-585.1188,2566.2444
-118.94395,-585.87024,2569.0354
-115.73631,-582.0528,2588.4304
-114.94768,-581.9852,2599.6597
-110.478325,-576.45874,2609.784
-115.71756,-603.2173,2629.2737
-115.24069,-605.04614,2635.2285
-116.40694,-606.9836,2641.0935
-120.03601,-588.92645,2667.0405
-127.70056,-595.50354,2693.7808
-145.17464,-609.0125,2723.7537
-154.50879,-610.3156,2735.6165
-162.1949,-609.6475,2742.3257
-181.72923,-626.6875,2765.9397
-185.25284,-630.84393,2783.5774
-189.8036,-635.7648,2794.3247
-199.86006,-624.22156,2822.7078
-204.83754,-626.6334,2836.312
-206.46771,-627.3187,2842.7168
-207.99776,-629.6238,2848.1511
-220.64838,-645.15857,2879.37
-232.7578,-626.7281,2898.9658
-242.67151,-613.4252,2908.577
-256.8733,-613.5834,2912.9736
-275.55176,-612.3987,2914.4521
-271.20508,-610.354,2916.7246
-267.76147,-614.36835,2915.5613
-266.6588,-621.48303,2917.8074
-269.6617,-624.22687,2916.7002
-269.65726,-622.9778,2918.683
-270.43753,-619.94995,2916.5505
-271.62875,-600.94135,2914.4868
-277.26758,-607.3674,2919.5854
-276.6318,-611.53467,2918.2686
-277.33282,-615.0346,2916.7874
-275.95505,-615.7278,2915.1492
-275.0186,-616.1716,2912.9736
-270.00775,-624.97046,2912.5444
-269.7142,-621.54285,2914.6812
-254.80724,-625.025,2909.381
-251.83748,-626.4675,2911.1392
-228.61797,-639.9076,2889.2097
-214.43927,-650.0724,2885.1965
-215.53496,-650.7868,2885.7808
-215.20665,-646.56366,2884.959
-206.90645,-628.166,2893.3723
-200.92245,-620.9663,2902.3093
-192.30585,-618.8131,2914.7556
-186.10672,-615.5901,2919.9202
-186.19226,-613.0282,2924.5337
-185.46693,-609.1924,2927.342
-183.98158,-607.70654,2923.866
-179.63588,-607.3024,2912.7017
-178.06926,-608.64246,2909.9885
-176.5092,-606.79456,2913.9001
-177.40836,-608.01874,2913.6807
-178.57123,-607.9943,2914.2021
-175.78172,-606.48285,2912.2463
-175.96022,-605.62427,2913.8616
-177.08553,-606.47644,2919.8716
-177.38678,-607.3987,2918.5574
-177.92505,-607.27277,2914.8796
-182.97514,-615.2895,2912.18
-185.80197,-621.0727,2905.5847
-186.6944,-621.9573,2902.4285
-186.77176,-618.33264,2902.714
-189.07893,-616.8948,2900.543
-207.7753,-636.0105,2886.757
-218.69571,-639.8839,2888.163
-217.53209,-629.2239,2891.1729
-218.52324,-631.67633,2895.564
-222.7478,-621.42395,2890.4834
-226.92621,-620.2446,2895.3145
-230.38692,-620.6095,2901.6272
-232.40692,-609.72034,2900.6528
-234.73044,-616.8421,2899.3992
-236.26207,-612.28064,2897.1382
-241.59555,-620.0522,2897.978
-256.39093,-618.92017,2915.163
-255.51073,-616.8797,2917.483
-250.13489,-616.1655,2901.9932
-247.41,-617.79724,2898.0232
-249.45561,-620.08136,2897.4275
-249.8639,-620.7676,2894.2856
-257.05392,-611.50934,2873.0674
-259.2265,-614.39465,2874.699
-261.14078,-615.6807,2875.572
-263.22858,-614.78906,2877.0542
-267.69623,-609.4128,2877.891
-268.4826,-608.6481,2879.393
-266.83136,-609.9895,2883.1206
-273.37997,-608.24866,2882.8074
-274.67194,-603.67285,2880.6895
-273.39642,-603.77747,2879.0356
-275.70245,-602.7674,2879.9778
-273.65094,-602.26373,2880.3735
-271.70435,-605.52454,2880.546
-270.2602,-600.79297,2879.9958
-259.8303,-602.0571,2874.5562
-260.66177,-601.9684,2874.286
-263.17023,-603.261,2876.2834
-260.562,-602.32983,2873.5852
-258.39008,-607.32446,2870.8796
-254.96425,-613.3547,2870.4023
-252.06331,-618.9955,2869.6128
-244.23111,-618.63727,2869.5974
-244.60298,-615.5547,2870.941
-244.67415,-614.5438,2873.444
-245.7752,-612.4563,2877.7031
-244.2349,-611.606,2875.5085
-243.25768,-610.46265,2876.7107
-242.4707,-609.39905,2878.932
-241.90584,-610.2935,2880.2585
-241.47224,-609.6151,2879.8728
-240.23033,-608.3301,2879.5278
-240.60796,-608.7073,2876.2043
-242.19185,-606.2777,2876.2085
-242.93073,-604.16095,2876.3484
-243.69498,-602.7226,2873.6572
-244.95706,-602.14905,2874.4387
-245.0597,-600.3717,2874.1807
-245.96861,-600.0002,2875.251
-252.59851,-593.6742,2874.7517
-256.52686,-584.7324,2878.248
