-434.52362,469.08087,2727.0303
-441.95856,468.15372,2721.6472
-442.06665,468.89294,2719.9634
-450.3709,483.94226,2718.142
-445.55148,483.4641,2701.927
-458.27023,482.39172,2696.1836
-464.58197,485.46082,2684.1377
-465.86798,479.22284,2665.4795
-481.5377,483.82285,2655.3613
-495.394,497.67276,2645.7544
-501.62592,492.70984,2637.8308
-511.90128,489.17505,2624.0063
-523.76984,488.02557,2605.988
-534.9253,491.37695,2596.4814
-545.9884,500.4259,2572.9058
-554.03503,515.1439,2556.3462
-561.87976,520.2645,2546.419
-575.72723,530.3367,2533.1304
-582.1105,527.43915,2530.0947
-590.39044,528.21,2523.453
-595.9336,525.30383,2505.4392
-597.65094,522.36273,2498.4272
-606.2696,531.6641,2481.547
-614.5749,536.66766,2468.724
-619.4669,534.7095,2463.9097
-624.3305,538.67017,2467.7178
-625.8453,538.89746,2439.6135
-628.02606,519.5515,2432.6694
-624.3342,527.13715,2422.0952
-628.0704,526.39734,2416.8157
-623.4566,526.5508,2413.6714
-624.87213,526.56934,2405.814
-623.9214,523.73517,2410.6233
-618.70685,523.1309,2399.2637
-614.7474,523.42163,2397.7017
-611.16736,524.495,2406.4539
-610.78156,519.39636,2415.1455
-610.13776,515.88794,2417.5796
-602.75073,517.90173,2420.098
-602.3604,513.4487,2421.6675
-597.2356,514.7606,2438.4395
-601.58203,509.63977,2428.781
-590.50024,512.6725,2436.246
-589.9257,510.10345,2443.1304
-578.1979,511.35028,2449.6255
-583.1193,508.59906,2434.1423
-567.54236,505.01956,2449.3105
-558.81335,502.5307,2453.4812
-557.1652,502.51883,2446.42
-560.4658,502.8812,2449.7766
-565.27625,510.79095,2456.5374
-563.0565,513.7697,2450.8582
-567.88763,518.42596,2466.5933
-561.15704,519.92554,2467.0562
-562.63586,525.02997,2478.7979
-562.28564,526.34937,2479.8481
-565.90826,531.443,2482.097
-571.76,536.79724,2488.84
-574.0919,534.80524,2489.5767
-582.1657,534.97797,2493.921
-585.81616,534.2977,2497.7505
-586.62036,532.48413,2489.6465
-601.02136,533.1912,2489.6553
-603.5156,524.28955,2487.883
-614.74066,525.35724,2501.4114
